timestamp;node;latency_ms;jitter_ms;loss_pct;utilization_pct;label
2026-06-15 08:30:00;BR-DEMO-01;17.109;22.252;2.191;30.512;1
2026-06-15 08:31:00;BR-DEMO-02;18.831;3.149;0.036;44.752;0
2026-06-15 08:32:00;BR-DEMO-03;19.297;3.551;0.15;39.479;0
2026-06-15 08:33:00;BR-DEMO-01;18.668;3.791;0.165;29.659;0
2026-06-15 08:34:00;BR-DEMO-02;19.441;3.017;0.15;41.118;0
2026-06-15 08:35:00;BR-DEMO-03;18.074;3.051;0.049;52.072;0
2026-06-15 08:36:00;BR-DEMO-01;17.077;2.912;0.122;57.648;0
2026-06-15 08:37:00;BR-DEMO-02;21.027;3.874;0.127;32.487;0
2026-06-15 08:38:00;BR-DEMO-03;17.08;3.664;0.237;37.144;0
2026-06-15 08:39:00;BR-DEMO-01;21.753;2.134;0.142;45.806;0
2026-06-15 08:40:00;BR-DEMO-02;143.066;35.193;0.045;24.064;1
2026-06-15 08:41:00;BR-DEMO-03;19.036;2.271;0.098;63.147;0
2026-06-15 08:42:00;BR-DEMO-01;19.282;2.637;0.184;50.195;0
2026-06-15 08:43:00;BR-DEMO-02;21.439;2.528;0.165;44.513;0
2026-06-15 08:44:00;BR-DEMO-03;17.575;2.714;0.205;51.337;0
2026-06-15 08:45:00;BR-DEMO-01;13.137;2.545;0.14;51.864;0
2026-06-15 08:46:00;BR-DEMO-02;18.6;3.501;0.134;39.973;0
2026-06-15 08:47:00;BR-DEMO-03;18.482;3.788;0.102;41.173;0
2026-06-15 08:48:00;BR-DEMO-01;15.751;2.917;0.216;44.727;0
2026-06-15 08:49:00;BR-DEMO-02;17.368;2.751;0.064;42.247;0
2026-06-15 08:50:00;BR-DEMO-03;9.365;3.125;6.001;49.391;1
2026-06-15 08:51:00;BR-DEMO-01;17.767;2.482;0.213;52.734;0
2026-06-15 08:52:00;BR-DEMO-02;14.056;3.054;0.255;46.406;0
2026-06-15 08:53:00;BR-DEMO-03;15.09;1.858;0.244;32.783;0
2026-06-15 08:54:00;BR-DEMO-01;11.919;3.606;0.188;45.102;0
2026-06-15 08:55:00;BR-DEMO-02;19.042;2.917;0.182;45.306;0
2026-06-15 08:56:00;BR-DEMO-03;18.503;2.994;0.186;38.563;0
2026-06-15 08:57:00;BR-DEMO-01;18.421;1.935;0.118;55.554;0
2026-06-15 08:58:00;BR-DEMO-02;17.557;2.646;0.122;51.014;0
2026-06-15 08:59:00;BR-DEMO-03;15.542;4.006;0.152;48.31;0
2026-06-15 09:00:00;BR-DEMO-01;89.986;4.205;0.113;92.117;1
2026-06-15 09:01:00;BR-DEMO-02;21.48;2.525;0.15;33.405;0
2026-06-15 09:02:00;BR-DEMO-03;22.242;3.732;0.0;46.689;0
2026-06-15 09:03:00;BR-DEMO-01;17.222;3.087;0.166;44.59;0
2026-06-15 09:04:00;BR-DEMO-02;19.368;2.86;0.24;54.178;0
2026-06-15 09:05:00;BR-DEMO-03;10.791;3.595;0.155;34.128;0
2026-06-15 09:06:00;BR-DEMO-01;16.793;3.214;0.228;55.979;0
2026-06-15 09:07:00;BR-DEMO-02;16.764;2.878;0.23;45.79;0
2026-06-15 09:08:00;BR-DEMO-03;16.812;1.733;0.19;47.904;0
2026-06-15 09:09:00;BR-DEMO-01;16.755;2.974;0.037;49.244;0
2026-06-15 09:10:00;BR-DEMO-02;22.1;20.755;2.82;38.192;1
2026-06-15 09:11:00;BR-DEMO-03;19.391;3.521;0.093;40.332;0
2026-06-15 09:12:00;BR-DEMO-01;14.212;4.43;0.068;57.274;0
2026-06-15 09:13:00;BR-DEMO-02;18.842;3.231;0.186;38.104;0
2026-06-15 09:14:00;BR-DEMO-03;20.87;2.069;0.126;55.936;0
2026-06-15 09:15:00;BR-DEMO-01;18.668;2.243;0.099;39.09;0
2026-06-15 09:16:00;BR-DEMO-02;23.262;2.981;0.151;50.843;0
2026-06-15 09:17:00;BR-DEMO-03;21.394;2.955;0.165;35.724;0
2026-06-15 09:18:00;BR-DEMO-01;18.151;1.872;0.179;51.638;0
2026-06-15 09:19:00;BR-DEMO-02;14.978;2.651;0.103;30.735;0
2026-06-15 09:20:00;BR-DEMO-03;107.092;37.431;0.049;40.301;1
2026-06-15 09:21:00;BR-DEMO-01;18.955;2.92;0.14;45.703;0
2026-06-15 09:22:00;BR-DEMO-02;21.629;3.741;0.211;46.241;0
2026-06-15 09:23:00;BR-DEMO-03;16.624;2.487;0.284;54.165;0
2026-06-15 09:24:00;BR-DEMO-01;17.531;3.295;0.174;59.252;0
2026-06-15 09:25:00;BR-DEMO-02;22.496;1.665;0.226;42.3;0
2026-06-15 09:26:00;BR-DEMO-03;18.062;2.345;0.111;41.215;0
2026-06-15 09:27:00;BR-DEMO-01;19.772;2.523;0.031;43.738;0
2026-06-15 09:28:00;BR-DEMO-02;16.596;2.683;0.171;30.104;0
2026-06-15 09:29:00;BR-DEMO-03;12.105;3.073;0.179;53.407;0
2026-06-15 09:30:00;BR-DEMO-01;18.687;3.78;10.93;60.237;1
2026-06-15 09:31:00;BR-DEMO-02;18.812;2.963;0.097;47.121;0
2026-06-15 09:32:00;BR-DEMO-03;16.226;3.244;0.239;51.043;0
2026-06-15 09:33:00;BR-DEMO-01;13.592;2.167;0.243;50.38;0
2026-06-15 09:34:00;BR-DEMO-02;22.244;4.41;0.152;46.152;0
2026-06-15 09:35:00;BR-DEMO-03;15.212;3.568;0.051;40.423;0
2026-06-15 09:36:00;BR-DEMO-01;15.345;1.916;0.093;52.2;0
2026-06-15 09:37:00;BR-DEMO-02;21.936;3.654;0.145;53.331;0
2026-06-15 09:38:00;BR-DEMO-03;17.535;3.537;0.112;37.23;0
2026-06-15 09:39:00;BR-DEMO-01;17.333;3.569;0.279;52.781;0
2026-06-15 09:40:00;BR-DEMO-02;91.287;3.244;0.12;98.151;1
2026-06-15 09:41:00;BR-DEMO-03;20.247;3.433;0.132;40.058;0
2026-06-15 09:42:00;BR-DEMO-01;23.166;3.096;0.059;50.951;0
2026-06-15 09:43:00;BR-DEMO-02;24.08;3.698;0.286;40.381;0
2026-06-15 09:44:00;BR-DEMO-03;18.205;4.478;0.124;29.316;0
2026-06-15 09:45:00;BR-DEMO-01;22.484;2.626;0.287;57.781;0
2026-06-15 09:46:00;BR-DEMO-02;14.5;2.007;0.179;36.68;0
2026-06-15 09:47:00;BR-DEMO-03;19.277;3.831;0.107;52.461;0
2026-06-15 09:48:00;BR-DEMO-01;20.843;2.568;0.168;42.145;0
2026-06-15 09:49:00;BR-DEMO-02;19.047;3.431;0.129;51.224;0
2026-06-15 09:50:00;BR-DEMO-03;18.287;17.918;2.662;41.696;1
2026-06-15 09:51:00;BR-DEMO-01;11.645;4.664;0.18;37.714;0
2026-06-15 09:52:00;BR-DEMO-02;15.901;3.433;0.131;43.905;0
2026-06-15 09:53:00;BR-DEMO-03;21.722;2.688;0.134;42.614;0
2026-06-15 09:54:00;BR-DEMO-01;21.876;3.696;0.15;53.618;0
2026-06-15 09:55:00;BR-DEMO-02;16.183;3.167;0.173;50.704;0
2026-06-15 09:56:00;BR-DEMO-03;9.114;2.963;0.086;45.823;0
2026-06-15 09:57:00;BR-DEMO-01;18.311;3.731;0.194;50.719;0
2026-06-15 09:58:00;BR-DEMO-02;18.906;4.034;0.106;47.94;0
2026-06-15 09:59:00;BR-DEMO-03;14.967;3.973;0.083;56.592;0
2026-06-15 10:00:00;BR-DEMO-01;118.175;32.754;0.041;47.476;1
2026-06-15 10:01:00;BR-DEMO-02;15.008;1.812;0.098;37.94;0
2026-06-15 10:02:00;BR-DEMO-03;21.164;2.683;0.128;37.353;0
2026-06-15 10:03:00;BR-DEMO-01;15.818;3.128;0.226;41.218;0
2026-06-15 10:04:00;BR-DEMO-02;14.614;2.27;0.083;51.918;0
2026-06-15 10:05:00;BR-DEMO-03;21.332;1.933;0.11;32.65;0
2026-06-15 10:06:00;BR-DEMO-01;16.296;2.855;0.235;54.136;0
2026-06-15 10:07:00;BR-DEMO-02;15.676;3.036;0.046;52.42;0
2026-06-15 10:08:00;BR-DEMO-03;18.748;3.044;0.159;47.264;0
2026-06-15 10:09:00;BR-DEMO-01;17.664;3.264;0.218;48.858;0
2026-06-15 10:10:00;BR-DEMO-02;17.506;2.821;10.051;40.423;1
2026-06-15 10:11:00;BR-DEMO-03;19.308;3.303;0.316;38.332;0
2026-06-15 10:12:00;BR-DEMO-01;12.638;2.909;0.204;56.684;0
2026-06-15 10:13:00;BR-DEMO-02;20.654;2.523;0.208;41.925;0
2026-06-15 10:14:00;BR-DEMO-03;19.874;3.207;0.016;33.516;0
2026-06-15 10:15:00;BR-DEMO-01;17.126;3.122;0.106;42.314;0
2026-06-15 10:16:00;BR-DEMO-02;18.822;3.128;0.235;38.923;0
2026-06-15 10:17:00;BR-DEMO-03;16.684;2.654;0.172;35.653;0
2026-06-15 10:18:00;BR-DEMO-01;12.58;2.74;0.073;48.794;0
2026-06-15 10:19:00;BR-DEMO-02;20.792;1.895;0.172;47.085;0
2026-06-15 10:20:00;BR-DEMO-03;74.112;3.546;0.032;93.504;1
2026-06-15 10:21:00;BR-DEMO-01;23.79;2.408;0.152;37.152;0
2026-06-15 10:22:00;BR-DEMO-02;23.419;3.712;0.22;44.99;0
2026-06-15 10:23:00;BR-DEMO-03;18.162;3.559;0.155;49.647;0
2026-06-15 10:24:00;BR-DEMO-01;20.524;2.934;0.188;45.513;0
2026-06-15 10:25:00;BR-DEMO-02;14.557;4.243;0.153;44.926;0
2026-06-15 10:26:00;BR-DEMO-03;16.973;2.541;0.108;58.146;0
2026-06-15 10:27:00;BR-DEMO-01;20.539;3.147;0.239;46.958;0
2026-06-15 10:28:00;BR-DEMO-02;18.039;3.334;0.206;39.298;0
2026-06-15 10:29:00;BR-DEMO-03;16.048;3.467;0.28;46.917;0
2026-06-15 10:30:00;BR-DEMO-01;14.629;23.077;2.335;44.474;1
2026-06-15 10:31:00;BR-DEMO-02;19.557;2.265;0.003;57.242;0
2026-06-15 10:32:00;BR-DEMO-03;15.701;2.304;0.045;37.047;0
2026-06-15 10:33:00;BR-DEMO-01;18.69;3.344;0.188;49.011;0
2026-06-15 10:34:00;BR-DEMO-02;16.944;3.182;0.122;59.929;0
2026-06-15 10:35:00;BR-DEMO-03;16.462;3.358;0.057;53.172;0
2026-06-15 10:36:00;BR-DEMO-01;18.497;3.25;0.195;47.923;0
2026-06-15 10:37:00;BR-DEMO-02;19.464;3.363;0.103;49.081;0
2026-06-15 10:38:00;BR-DEMO-03;18.522;2.3;0.269;45.726;0
2026-06-15 10:39:00;BR-DEMO-01;19.056;2.85;0.165;49.188;0
2026-06-15 10:40:00;BR-DEMO-02;164.182;26.396;0.022;62.961;1
2026-06-15 10:41:00;BR-DEMO-03;17.436;2.57;0.046;51.182;0
2026-06-15 10:42:00;BR-DEMO-01;22.812;2.656;0.18;18.953;0
2026-06-15 10:43:00;BR-DEMO-02;15.648;2.979;0.085;53.066;0
2026-06-15 10:44:00;BR-DEMO-03;18.088;2.145;0.253;29.564;0
2026-06-15 10:45:00;BR-DEMO-01;22.302;3.646;0.206;59.094;0
2026-06-15 10:46:00;BR-DEMO-02;14.456;2.881;0.202;48.573;0
2026-06-15 10:47:00;BR-DEMO-03;23.177;3.446;0.099;35.555;0
2026-06-15 10:48:00;BR-DEMO-01;20.443;2.54;0.151;35.362;0
2026-06-15 10:49:00;BR-DEMO-02;20.208;3.355;0.038;39.735;0
2026-06-15 10:50:00;BR-DEMO-03;17.156;2.849;10.417;43.504;1
2026-06-15 10:51:00;BR-DEMO-01;19.394;2.515;0.002;39.494;0
2026-06-15 10:52:00;BR-DEMO-02;18.262;3.449;0.06;47.171;0
2026-06-15 10:53:00;BR-DEMO-03;16.983;3.91;0.141;47.106;0
2026-06-15 10:54:00;BR-DEMO-01;23.328;2.45;0.0;23.699;0
2026-06-15 10:55:00;BR-DEMO-02;12.377;2.554;0.052;54.185;0
2026-06-15 10:56:00;BR-DEMO-03;17.99;3.072;0.153;30.46;0
2026-06-15 10:57:00;BR-DEMO-01;26.556;3.745;0.235;43.948;0
2026-06-15 10:58:00;BR-DEMO-02;15.002;2.36;0.266;54.948;0
2026-06-15 10:59:00;BR-DEMO-03;18.623;2.512;0.173;49.325;0
2026-06-15 11:00:00;BR-DEMO-01;76.118;2.647;0.111;95.359;1
2026-06-15 11:01:00;BR-DEMO-02;23.521;3.66;0.158;41.59;0
2026-06-15 11:02:00;BR-DEMO-03;15.891;2.166;0.171;36.022;0
2026-06-15 11:03:00;BR-DEMO-01;20.338;1.87;0.147;42.032;0
2026-06-15 11:04:00;BR-DEMO-02;15.236;3.101;0.162;69.886;0
2026-06-15 11:05:00;BR-DEMO-03;16.846;3.874;0.12;43.547;0
2026-06-15 11:06:00;BR-DEMO-01;18.467;3.108;0.101;44.99;0
2026-06-15 11:07:00;BR-DEMO-02;17.527;4.573;0.137;38.599;0
2026-06-15 11:08:00;BR-DEMO-03;18.846;4.241;0.128;47.153;0
2026-06-15 11:09:00;BR-DEMO-01;14.073;3.545;0.209;56.566;0
2026-06-15 11:10:00;BR-DEMO-02;20.086;23.013;2.535;42.018;1
2026-06-15 11:11:00;BR-DEMO-03;25.963;2.631;0.102;46.242;0
2026-06-15 11:12:00;BR-DEMO-01;22.023;2.375;0.103;39.285;0
2026-06-15 11:13:00;BR-DEMO-02;23.272;3.125;0.159;43.426;0
2026-06-15 11:14:00;BR-DEMO-03;25.589;2.489;0.23;53.538;0
2026-06-15 11:15:00;BR-DEMO-01;15.773;3.465;0.22;39.155;0
2026-06-15 11:16:00;BR-DEMO-02;21.629;2.793;0.066;41.973;0
2026-06-15 11:17:00;BR-DEMO-03;19.574;2.433;0.183;48.971;0
2026-06-15 11:18:00;BR-DEMO-01;15.294;2.945;0.104;41.491;0
2026-06-15 11:19:00;BR-DEMO-02;18.206;3.174;0.124;40.811;0
2026-06-15 11:20:00;BR-DEMO-03;126.778;29.551;0.155;49.306;1
2026-06-15 11:21:00;BR-DEMO-01;21.424;3.22;0.202;33.415;0
2026-06-15 11:22:00;BR-DEMO-02;14.241;2.055;0.098;41.361;0
2026-06-15 11:23:00;BR-DEMO-03;13.358;3.008;0.148;35.253;0
2026-06-15 11:24:00;BR-DEMO-01;15.436;3.149;0.17;49.558;0
2026-06-15 11:25:00;BR-DEMO-02;19.255;2.291;0.167;35.62;0
2026-06-15 11:26:00;BR-DEMO-03;19.132;3.313;0.234;39.365;0
2026-06-15 11:27:00;BR-DEMO-01;14.456;2.489;0.162;42.002;0
2026-06-15 11:28:00;BR-DEMO-02;21.59;2.193;0.126;36.442;0
2026-06-15 11:29:00;BR-DEMO-03;17.586;3.027;0.137;45.549;0
2026-06-15 11:30:00;BR-DEMO-01;19.441;3.715;4.379;35.793;1
2026-06-15 11:31:00;BR-DEMO-02;20.278;2.89;0.24;47.516;0
2026-06-15 11:32:00;BR-DEMO-03;18.739;3.757;0.039;55.342;0
2026-06-15 11:33:00;BR-DEMO-01;21.975;2.813;0.141;47.007;0
2026-06-15 11:34:00;BR-DEMO-02;19.769;2.721;0.169;49.171;0
2026-06-15 11:35:00;BR-DEMO-03;14.539;2.574;0.202;35.435;0
2026-06-15 11:36:00;BR-DEMO-01;19.678;2.476;0.124;35.703;0
2026-06-15 11:37:00;BR-DEMO-02;15.69;2.896;0.145;38.829;0
2026-06-15 11:38:00;BR-DEMO-03;21.087;3.139;0.156;37.61;0
2026-06-15 11:39:00;BR-DEMO-01;16.915;3.739;0.12;49.821;0
2026-06-15 11:40:00;BR-DEMO-02;65.123;3.316;0.288;97.809;1
2026-06-15 11:41:00;BR-DEMO-03;13.167;2.89;0.246;47.138;0
2026-06-15 11:42:00;BR-DEMO-01;14.331;3.86;0.126;47.293;0
2026-06-15 11:43:00;BR-DEMO-02;17.594;3.262;0.075;53.686;0
2026-06-15 11:44:00;BR-DEMO-03;19.575;2.185;0.182;36.096;0
2026-06-15 11:45:00;BR-DEMO-01;15.897;3.37;0.152;38.019;0
2026-06-15 11:46:00;BR-DEMO-02;12.602;3.342;0.214;43.809;0
2026-06-15 11:47:00;BR-DEMO-03;14.473;3.885;0.199;64.393;0
2026-06-15 11:48:00;BR-DEMO-01;15.401;2.257;0.072;55.031;0
2026-06-15 11:49:00;BR-DEMO-02;16.561;2.228;0.202;58.221;0
2026-06-15 11:50:00;BR-DEMO-03;22.988;20.932;1.662;50.373;1
2026-06-15 11:51:00;BR-DEMO-01;14.234;2.994;0.211;37.342;0
2026-06-15 11:52:00;BR-DEMO-02;16.286;3.555;0.256;52.883;0
2026-06-15 11:53:00;BR-DEMO-03;17.094;3.377;0.063;66.143;0
2026-06-15 11:54:00;BR-DEMO-01;21.123;1.538;0.156;52.656;0
2026-06-15 11:55:00;BR-DEMO-02;12.434;2.956;0.042;46.88;0
2026-06-15 11:56:00;BR-DEMO-03;15.952;3.12;0.094;42.521;0
2026-06-15 11:57:00;BR-DEMO-01;20.64;2.616;0.208;55.142;0
2026-06-15 11:58:00;BR-DEMO-02;14.951;2.402;0.0;50.534;0
2026-06-15 11:59:00;BR-DEMO-03;19.719;2.261;0.11;46.233;0
2026-06-15 12:00:00;BR-DEMO-01;155.326;42.395;0.218;39.767;1
2026-06-15 12:01:00;BR-DEMO-02;18.343;4.076;0.247;55.709;0
2026-06-15 12:02:00;BR-DEMO-03;17.693;3.232;0.099;53.873;0
2026-06-15 12:03:00;BR-DEMO-01;19.844;2.952;0.171;42.972;0
2026-06-15 12:04:00;BR-DEMO-02;17.42;3.318;0.245;49.275;0
2026-06-15 12:05:00;BR-DEMO-03;18.315;3.556;0.186;50.008;0
2026-06-15 12:06:00;BR-DEMO-01;12.815;3.092;0.087;49.06;0
2026-06-15 12:07:00;BR-DEMO-02;13.913;3.668;0.126;35.046;0
2026-06-15 12:08:00;BR-DEMO-03;12.604;2.692;0.028;40.576;0
2026-06-15 12:09:00;BR-DEMO-01;22.385;3.322;0.158;37.587;0
2026-06-15 12:10:00;BR-DEMO-02;20.635;2.803;11.973;51.395;1
2026-06-15 12:11:00;BR-DEMO-03;15.435;2.659;0.22;32.757;0
2026-06-15 12:12:00;BR-DEMO-01;21.317;2.052;0.205;32.489;0
2026-06-15 12:13:00;BR-DEMO-02;16.955;3.461;0.149;34.401;0
2026-06-15 12:14:00;BR-DEMO-03;20.992;2.552;0.207;36.558;0
2026-06-15 12:15:00;BR-DEMO-01;25.433;3.084;0.209;50.976;0
2026-06-15 12:16:00;BR-DEMO-02;15.903;3.621;0.141;33.309;0
2026-06-15 12:17:00;BR-DEMO-03;21.877;2.458;0.245;37.422;0
2026-06-15 12:18:00;BR-DEMO-01;18.717;1.977;0.134;62.255;0
2026-06-15 12:19:00;BR-DEMO-02;17.07;3.09;0.21;50.133;0
2026-06-15 12:20:00;BR-DEMO-03;77.815;3.793;0.126;92.828;1
2026-06-15 12:21:00;BR-DEMO-01;21.376;2.964;0.167;56.843;0
2026-06-15 12:22:00;BR-DEMO-02;15.651;3.513;0.044;54.378;0
2026-06-15 12:23:00;BR-DEMO-03;12.857;2.333;0.053;42.183;0
2026-06-15 12:24:00;BR-DEMO-01;18.387;3.738;0.134;38.547;0
2026-06-15 12:25:00;BR-DEMO-02;18.623;3.883;0.151;53.249;0
2026-06-15 12:26:00;BR-DEMO-03;20.309;2.621;0.236;43.869;0
2026-06-15 12:27:00;BR-DEMO-01;20.789;3.617;0.178;46.344;0
2026-06-15 12:28:00;BR-DEMO-02;19.122;2.383;0.257;52.02;0
2026-06-15 12:29:00;BR-DEMO-03;13.241;3.087;0.072;65.402;0
2026-06-15 12:30:00;BR-DEMO-01;16.093;24.121;2.286;47.047;1
2026-06-15 12:31:00;BR-DEMO-02;21.304;2.789;0.147;30.895;0
2026-06-15 12:32:00;BR-DEMO-03;16.198;3.227;0.17;38.848;0
2026-06-15 12:33:00;BR-DEMO-01;18.9;3.009;0.03;43.921;0
2026-06-15 12:34:00;BR-DEMO-02;18.041;3.526;0.116;43.415;0
2026-06-15 12:35:00;BR-DEMO-03;21.804;3.096;0.179;48.549;0
2026-06-15 12:36:00;BR-DEMO-01;21.101;2.737;0.135;38.963;0
2026-06-15 12:37:00;BR-DEMO-02;12.939;2.59;0.0;53.499;0
2026-06-15 12:38:00;BR-DEMO-03;14.064;2.856;0.115;47.08;0
2026-06-15 12:39:00;BR-DEMO-01;8.421;3.438;0.223;53.607;0
2026-06-15 12:40:00;BR-DEMO-02;107.131;38.055;0.25;42.229;1
2026-06-15 12:41:00;BR-DEMO-03;16.737;2.386;0.172;40.44;0
2026-06-15 12:42:00;BR-DEMO-01;22.991;3.453;0.083;49.66;0
2026-06-15 12:43:00;BR-DEMO-02;16.294;2.768;0.164;39.172;0
2026-06-15 12:44:00;BR-DEMO-03;18.004;3.768;0.195;44.125;0
2026-06-15 12:45:00;BR-DEMO-01;21.075;4.2;0.232;45.181;0
2026-06-15 12:46:00;BR-DEMO-02;20.261;2.876;0.136;42.517;0
2026-06-15 12:47:00;BR-DEMO-03;22.46;3.331;0.242;61.204;0
2026-06-15 12:48:00;BR-DEMO-01;16.66;2.331;0.113;53.652;0
2026-06-15 12:49:00;BR-DEMO-02;23.157;2.925;0.233;37.021;0
2026-06-15 12:50:00;BR-DEMO-03;17.045;3.902;5.112;48.426;1
2026-06-15 12:51:00;BR-DEMO-01;16.352;2.621;0.104;46.431;0
2026-06-15 12:52:00;BR-DEMO-02;16.271;3.157;0.109;54.822;0
2026-06-15 12:53:00;BR-DEMO-03;15.541;2.633;0.0;43.607;0
2026-06-15 12:54:00;BR-DEMO-01;11.054;2.806;0.162;50.502;0
2026-06-15 12:55:00;BR-DEMO-02;17.242;3.43;0.228;40.103;0
2026-06-15 12:56:00;BR-DEMO-03;18.619;3.801;0.171;42.071;0
2026-06-15 12:57:00;BR-DEMO-01;14.851;3.247;0.121;46.144;0
2026-06-15 12:58:00;BR-DEMO-02;16.564;1.408;0.131;27.2;0
2026-06-15 12:59:00;BR-DEMO-03;19.509;2.309;0.139;47.275;0
2026-06-15 13:00:00;BR-DEMO-01;71.91;1.953;0.204;95.054;1
2026-06-15 13:01:00;BR-DEMO-02;17.064;2.256;0.098;72.8;0
2026-06-15 13:02:00;BR-DEMO-03;20.258;3.568;0.003;41.351;0
2026-06-15 13:03:00;BR-DEMO-01;20.235;4.155;0.14;30.861;0
2026-06-15 13:04:00;BR-DEMO-02;15.758;3.207;0.067;45.967;0
2026-06-15 13:05:00;BR-DEMO-03;16.111;2.456;0.143;56.812;0
2026-06-15 13:06:00;BR-DEMO-01;19.099;1.487;0.208;28.842;0
2026-06-15 13:07:00;BR-DEMO-02;21.087;3.028;0.062;44.095;0
2026-06-15 13:08:00;BR-DEMO-03;15.904;1.747;0.047;28.156;0
2026-06-15 13:09:00;BR-DEMO-01;20.453;2.77;0.137;56.156;0
2026-06-15 13:10:00;BR-DEMO-02;20.561;23.175;3.817;39.439;1
2026-06-15 13:11:00;BR-DEMO-03;17.464;2.301;0.041;58.806;0
2026-06-15 13:12:00;BR-DEMO-01;16.25;3.311;0.218;48.603;0
2026-06-15 13:13:00;BR-DEMO-02;19.499;3.381;0.184;32.307;0
2026-06-15 13:14:00;BR-DEMO-03;19.276;2.865;0.145;42.058;0
2026-06-15 13:15:00;BR-DEMO-01;10.2;3.083;0.201;72.8;0
2026-06-15 13:16:00;BR-DEMO-02;10.766;3.56;0.246;36.79;0
2026-06-15 13:17:00;BR-DEMO-03;19.85;2.915;0.117;52.077;0
2026-06-15 13:18:00;BR-DEMO-01;19.749;2.67;0.141;47.98;0
2026-06-15 13:19:00;BR-DEMO-02;19.772;3.328;0.264;42.345;0
2026-06-15 13:20:00;BR-DEMO-03;162.577;28.738;0.099;56.888;1
2026-06-15 13:21:00;BR-DEMO-01;11.217;3.218;0.079;33.983;0
2026-06-15 13:22:00;BR-DEMO-02;14.802;1.86;0.108;36.605;0
2026-06-15 13:23:00;BR-DEMO-03;23.281;2.801;0.0;36.453;0
2026-06-15 13:24:00;BR-DEMO-01;15.959;3.345;0.115;52.018;0
2026-06-15 13:25:00;BR-DEMO-02;14.338;2.707;0.16;23.305;0
2026-06-15 13:26:00;BR-DEMO-03;14.402;3.008;0.04;28.484;0
2026-06-15 13:27:00;BR-DEMO-01;15.352;4.31;0.202;40.11;0
2026-06-15 13:28:00;BR-DEMO-02;17.536;2.894;0.151;41.527;0
2026-06-15 13:29:00;BR-DEMO-03;19.335;2.935;0.285;46.121;0
2026-06-15 13:30:00;BR-DEMO-01;17.45;2.573;8.517;44.502;1
2026-06-15 13:31:00;BR-DEMO-02;20.031;2.753;0.051;47.736;0
2026-06-15 13:32:00;BR-DEMO-03;20.087;3.886;0.141;38.524;0
2026-06-15 13:33:00;BR-DEMO-01;18.366;3.845;0.13;47.896;0
2026-06-15 13:34:00;BR-DEMO-02;19.161;2.768;0.186;52.418;0
2026-06-15 13:35:00;BR-DEMO-03;20.517;3.189;0.157;47.13;0
2026-06-15 13:36:00;BR-DEMO-01;18.191;4.23;0.267;51.409;0
2026-06-15 13:37:00;BR-DEMO-02;13.795;2.369;0.095;45.992;0
2026-06-15 13:38:00;BR-DEMO-03;11.797;2.957;0.287;51.413;0
